450,0,465.8,610.5,523.5
0,384,524.67,458,480.33
230,622.5,570.17,639.67,432.21
563.75,648.67,575.31,536.74,471.93
474,518.26,484.16,479.02,486.89
595.79,448.15,504.87,448.94,399.58
425.44,450.06,400.3,380.44,311.43
443.25,394.71,325.58,304.25,244.5
378.96,303.79,231.91,210.44,173.69
314.32,216.17,183.4,128.39,135.12
249.77,161.26,106.35,120.02,114.36
201.62,107.55,106.95,100.9,106.29
138.7,102.44,91.979,95.94,104.43
104.63,97.536,95.66,97.917,97.391
88.222,93.21,89.73,105.73,97.865
83.585,90.578,101.51,101.62,103.39
77.935,90.967,99.153,112.82,107.24
73.83,93.684,105.13,108.58,113.69
81.256,96.801,115.81,114.27,123
88,99.893,121.41,116.13,121.81
86.26,101.43,116.85,131.34,129.88
97.904,116.03,129.73,131.93,139.04
93.369,110.61,129.32,125.81,143.43
99.689,120.02,129.89,136,145.35
102.24,119.85,140.25,149.74,157.17
113,129.09,148.56,153.81,155.2
111.39,135.78,141.71,154.22,158.97
114.4,127.09,140.4,164.58,164.63
120.13,147.62,153.91,163.96,164.93
120.58,148.99,155.86,166.93,181.38
136.86,155.53,164,180.44,183.65
138.4,150,162.35,182.25,188.78
135.82,172.21,175.48,187.57,198.8
147.53,166.27,188.47,191.14,194.38
158.28,175.04,191.11,192.58,207.65
157.64,189.41,191.05,192.65,211.33
164.28,190.91,197.86,213.72,223.17
165.99,192.46,209.83,219.66,223.67
172.23,197.67,209,216.77,227.64
182.44,198.61,221.68,231.69,231.43
191.37,215.16,228.16,238.16,237.36
190.21,217.16,224.69,239.07,252.2
199.46,222.33,242.78,248.61,260.51
202.05,231.08,254.61,255.56,265.97
209,233.36,244.55,264.21,267.61
214.62,237.97,246.81,271.09,277.67
227.5,246.84,258.14,271.47,272.36
241.74,260.91,266.74,273.18,287.63
230.64,263.78,280.26,282.37,291.15
244.13,267.75,277.31,300.97,288.19
249.29,272.29,288.23,297.65,296.14
262.73,281.98,299.43,302.45,306.19
269.24,293.73,292.5,304.86,314.71
272.34,293.01,307.9,319.66,320.86
281.49,296.28,322.65,320.97,343.04
283.57,314.21,327.99,326.92,341.46
297.44,319.72,329.31,338.75,341.93
301.03,331.08,343.32,344.21,347.52
313.48,336.33,351.69,359.28,349.26
324.85,341.17,349.24,364.97,362
325.87,343.02,351.01,362.69,375.61
335.71,356.81,358.52,365.39,362.83
341.69,369.33,380.05,385.23,378.26
354.85,359.92,371.84,386.11,386.76
354.77,371.05,387.07,384.98,393.77
361.46,382.05,395.41,397.81,394.41
364.31,394.42,397.34,404.77,402.51
370.28,393.53,393.91,411.81,411.62
380.93,412.53,398.66,406.68,392.7
386.79,421.01,405.85,426.82,411.41
393.25,416.64,425.45,421.58,419.71
406.57,410.16,418.9,435.69,427.23
415.42,431.82,435.8,432.07,434.83
413.1,434.64,436.8,444.65,426.94
408.17,440.39,437.22,434.46,446.7
426.75,445.94,449.82,448.14,451.49
429.49,441.49,448.34,464.54,450.67
446.24,454.3,478.36,457.82,449.33
443.63,469.69,458.55,456.81,469.66
470.45,479.38,472.72,472.32,464.48
463.89,476.93,478.62,470.19,477.3
462.01,476.72,478.32,468.5,459.13
473.25,482.83,482.75,469.7,474.99
474.64,478.01,486.87,487.4,468.93
492,498.52,489.53,474.71,479.22
490.28,492.5,484.38,488.95,475.47
490.03,505.92,500.35,491.38,490.37
502.82,506.94,509.62,495.46,482.68
509.67,518.26,511.4,499.95,499.74
507.91,514.37,512.31,498.32,494.54
516.55,523.91,530.63,495.31,495.05
509.3,518,517.04,519.74,488.28
534.43,523.23,518.48,500.52,499.27
537.99,528.71,513.72,513.7,489.45
547.85,533.91,532.82,520.83,507.56
552.85,544.43,517.16,519.24,508.07
546.28,546.87,526.19,516.42,503.84
561.17,531.96,525.02,515.09,520.08
562.19,554.2,537.46,528.84,526.44
561.09,540.05,560.28,537.74,525
